0.803 0.8015 2.28037944183e-23
0.803 0.8045 2.1799469965e-23
0.803 0.8075 2.11137401601e-23
0.803 0.8105 2.07565615293e-23
0.803 0.8135 2.06698124056e-23
0.803 0.8165 2.08896846553e-23
0.803 0.8195 2.14360435223e-23
0.803 0.8225 2.23264506186e-23
0.803 0.8255 2.36279104743e-23
0.803 0.8285 2.54199137808e-23
0.803 0.8315 2.77352025345e-23
0.803 0.8345 3.07379017395e-23
0.803 0.8375 3.46207882275e-23
0.803 0.8405 3.96168763714e-23
0.803 0.8435 4.61260496836e-23
0.803 0.8465 5.46301926291e-23
0.803 0.8495 6.57394649268e-23
0.803 0.8525 8.03078735614e-23
0.803 0.8555 9.9706826992e-23
0.803 0.8585 1.25965875319e-22
0.803 0.8615 1.61941706648e-22
0.803 0.8645 2.11688666696e-22
0.803 0.8675 2.81432355906e-22
0.803 0.8705 3.80101835878e-22
0.803 0.8735 5.21340889089e-22
0.803 0.8765 7.27587101822e-22
0.803 0.8795 1.03112104594e-21
0.803 0.8825 1.48819824542e-21
0.803 0.8855 2.18885860818e-21
0.803 0.8885 3.26188068243e-21
0.803 0.8915 4.92139851184e-21
0.803 0.8945 7.55219036675e-21
0.803 0.8975 1.17928130751e-20
0.803 0.9005 1.87098132134e-20
0.803 0.9035 3.01392346885e-20
0.803 0.9065 4.91573668539e-20
0.803 0.9095 8.09863239252e-20
0.803 0.9125 1.35354402185e-19
0.803 0.9155 2.29950733427e-19
0.803 0.9185 3.94934222211e-19
0.803 0.9215 6.84348221945e-19
0.803 0.9245 1.19863079298e-18
0.803 0.9275 2.12027393722e-18
0.803 0.9305 3.77816785621e-18
0.803 0.9335 6.7512566269e-18
0.803 0.9365 1.2176573867e-17
0.803 0.9395 2.22245588294e-17
0.803 0.9425 4.03666639465e-17
0.803 0.9455 7.33018805805e-17
0.803 0.9485 1.33600369525e-16
0.803 0.9515 2.4293950531e-16
0.803 0.9545 4.41855491806e-16
0.803 0.9575 7.99420605382e-16
0.803 0.9605 1.43835593844e-15
0.803 0.9635 2.564485051e-15
0.803 0.9665 4.52466501498e-15
0.803 0.9695 7.92079084155e-15
0.803 0.9725 1.37262363196e-14
0.803 0.9755 2.3416251497e-14
0.803 0.9785 3.93090602856e-14
0.803 0.9815 6.48783469478e-14
0.803 0.9845 1.05474269964e-13
0.803 0.9875 1.68024131576e-13
0.803 0.9905 2.61573901572e-13
0.803 0.9935 3.99489629681e-13
0.803 0.9965 5.96867742932e-13
0.803 0.9995 8.67810837726e-13
0.803 1.0025 1.23313456748e-12
0.803 1.0055 1.71102578758e-12
0.803 1.0085 2.30544888481e-12
0.803 1.0115 3.02690537262e-12
0.803 1.0145 3.87056039257e-12
0.803 1.0175 4.80238796825e-12
0.803 1.0205 5.80177650135e-12
0.803 1.0235 6.81341717753e-12
0.803 1.0265 7.78402552539e-12
0.803 1.0295 8.62516146344e-12
0.803 1.0325 9.28958555554e-12
0.803 1.0355 9.73840123072e-12
0.803 1.0385 9.9317075441e-12
0.803 1.0415 9.83868595306e-12
0.803 1.0445 9.53307050566e-12
0.803 1.0475 8.97144202564e-12
0.803 1.0505 8.19285177548e-12
0.803 1.0535 7.33538755457e-12
0.803 1.0565 6.42202751912e-12
0.803 1.0595 5.48752915648e-12
0.803 1.0625 4.58819359371e-12
0.803 1.0655 3.75083576228e-12
0.803 1.0685 3.0062462209e-12
0.803 1.0715 2.36944389378e-12
0.803 1.0745 1.83773659112e-12
0.803 1.0775 1.40091447518e-12
0.803 1.0805 1.05010701812e-12
0.803 1.0835 7.77979998106e-13
0.803 1.0865 5.70332669037e-13
0.803 1.0895 4.12414367681e-13
0.803 1.0925 2.94741221092e-13
0.803 1.0955 2.09743458833e-13
0.803 1.0985 1.48609439497e-13
0.803 1.1015 1.04112295066e-13
0.803 1.1045 7.24107975913e-14
0.803 1.1075 5.03689177298e-14
0.803 1.1105 3.50506787163e-14
0.803 1.1135 2.42881367214e-14
0.803 1.1165 1.67961358055e-14
0.803 1.1195 1.16384292382e-14
0.803 1.1225 8.08298665596e-15
0.803 1.1255 5.62275204192e-15
0.803 1.1285 3.92247593886e-15
0.803 1.1315 2.74926323523e-15
0.803 1.1345 1.93532547316e-15
0.803 1.1375 1.37001952967e-15
0.803 1.1405 9.74793363832e-16
0.803 1.1435 6.98244743021e-16
0.803 1.1465 5.0336087516e-16
0.803 1.1495 3.65481142264e-16
0.803 1.1525 2.67652184077e-16
0.803 1.1555 1.97427669228e-16
0.803 1.1585 1.46615933142e-16
0.803 1.1615 1.0987365805e-16
0.803 1.1645 8.30280876943e-17
0.803 1.1675 6.32795879565e-17
0.803 1.1705 4.86291153841e-17
0.803 1.1735 3.76628351054e-17
0.803 1.1765 2.94370056669e-17
0.803 1.1795 2.32155930703e-17
0.803 1.1825 1.84440378778e-17
0.803 1.1855 1.47750742994e-17
0.803 1.1885 1.19338224939e-17
0.803 1.1915 9.71332231265e-18
0.803 1.1945 7.96740193021e-18
0.803 1.1975 6.58766565556e-18
0.809 0.8015 2.29972706034e-23
0.809 0.8045 2.21488979094e-23
0.809 0.8075 2.16329181164e-23
0.809 0.8105 2.14592342837e-23
0.809 0.8135 2.15400559016e-23
0.809 0.8165 2.1943877615e-23
0.809 0.8195 2.27005356011e-23
0.809 0.8225 2.38337714045e-23
0.809 0.8255 2.54293028597e-23
0.809 0.8285 2.75851735032e-23
0.809 0.8315 3.03387105941e-23
0.809 0.8345 3.38941388606e-23
0.809 0.8375 3.84858131767e-23
0.809 0.8405 4.43988033931e-23
0.809 0.8435 5.2124585131e-23
0.809 0.8465 6.22562450854e-23
0.809 0.8495 7.55469608169e-23
0.809 0.8525 9.3067952787e-23
0.809 0.8555 1.16532334048e-22
0.809 0.8585 1.48504125718e-22
0.809 0.8615 1.92608002813e-22
0.809 0.8645 2.54046460836e-22
0.809 0.8675 3.40840987418e-22
0.809 0.8705 4.64588475105e-22
0.809 0.8735 6.43151676015e-22
0.809 0.8765 9.06168839704e-22
0.809 0.8795 1.29659443919e-21
0.809 0.8825 1.89002700057e-21
0.809 0.8855 2.80802737623e-21
0.809 0.8885 4.22744852076e-21
0.809 0.8915 6.44392186486e-21
0.809 0.8945 9.99139989015e-21
0.809 0.8975 1.57685765775e-20
0.809 0.9005 2.52888692412e-20
0.809 0.9035 4.11811444652e-20
0.809 0.9065 6.79132549609e-20
0.809 0.9095 1.13100943186e-19
0.809 0.9125 1.91111555448e-19
0.809 0.9155 3.28260277112e-19
0.809 0.9185 5.7004375611e-19
0.809 0.9215 9.98556468401e-19
0.809 0.9245 1.76793486064e-18
0.809 0.9275 3.16080158479e-18
0.809 0.9305 5.69132596924e-18
0.809 0.9335 1.0272102829e-17
0.809 0.9365 1.87112331834e-17
0.809 0.9395 3.44852861102e-17
0.809 0.9425 6.32175380852e-17
0.809 0.9455 1.15798805224e-16
0.809 0.9485 2.128157795e-16
0.809 0.9515 3.90010189032e-16
0.809 0.9545 7.1460740252e-16
0.809 0.9575 1.30193559138e-15
0.809 0.9605 2.35736317254e-15
0.809 0.9635 4.22625927296e-15
0.809 0.9665 7.49326918929e-15
0.809 0.9695 1.31784906917e-14
0.809 0.9725 2.29248832256e-14
0.809 0.9755 3.92255553732e-14
0.809 0.9785 6.60216842543e-14
0.809 0.9815 1.09174651853e-13
0.809 0.9845 1.77723295804e-13
0.809 0.9875 2.83323518371e-13
0.809 0.9905 4.41041800435e-13
0.809 0.9935 6.73186365587e-13
0.809 0.9965 1.00469653947e-12
0.809 0.9995 1.45828453124e-12
0.809 1.0025 2.06718202171e-12
0.809 1.0055 2.85995918697e-12
0.809 1.0085 3.84026368262e-12
0.809 1.0115 5.02315492187e-12
0.809 1.0145 6.39335078622e-12
0.809 1.0175 7.89499735465e-12
0.809 1.0205 9.48934166565e-12
0.809 1.0235 1.1078443841e-11
0.809 1.0265 1.25808927194e-11
0.809 1.0295 1.38519559535e-11
0.809 1.0325 1.48185353491e-11
0.809 1.0355 1.54279871098e-11
0.809 1.0385 1.5619320325e-11
0.809 1.0415 1.53563512081e-11
0.809 1.0445 1.47638770197e-11
0.809 1.0475 1.37834795076e-11
0.809 1.0505 1.24848262894e-11
0.809 1.0535 1.10899146426e-11
0.809 1.0565 9.62673780303e-12
0.809 1.0595 8.15558073266e-12
0.809 1.0625 6.76258931677e-12
0.809 1.0655 5.48077428845e-12
0.809 1.0685 4.35416097287e-12
0.809 1.0715 3.40323280642e-12
0.809 1.0745 2.61724636955e-12
0.809 1.0775 1.97731845353e-12
0.809 1.0805 1.47015173631e-12
0.809 1.0835 1.07993474136e-12
0.809 1.0865 7.85035717167e-13
0.809 1.0895 5.62813527163e-13
0.809 1.0925 3.99108045106e-13
0.809 1.0955 2.81601638308e-13
0.809 1.0985 1.97811832618e-13
0.809 1.1015 1.3766124958e-13
0.809 1.1045 9.48884189168e-14
0.809 1.1075 6.55297659713e-14
0.809 1.1105 4.52608665661e-14
0.809 1.1135 3.11257121727e-14
0.809 1.1165 2.13655950049e-14
0.809 1.1195 1.47008955592e-14
0.809 1.1225 1.01360440015e-14
0.809 1.1255 7.00127732755e-15
0.809 1.1285 4.85251556812e-15
0.809 1.1315 3.37747620465e-15
0.809 1.1345 2.36306861027e-15
0.809 1.1375 1.66130215573e-15
0.809 1.1405 1.1753374549e-15
0.809 1.1435 8.36572275115e-16
0.809 1.1465 5.99504110808e-16
0.809 1.1495 4.32973512686e-16
0.809 1.1525 3.15187808937e-16
0.809 1.1555 2.31202517945e-16
0.809 1.1585 1.70904182296e-16
0.809 1.1615 1.27371070983e-16
0.809 1.1645 9.57873573925e-17
0.809 1.1675 7.26579321776e-17
0.809 1.1705 5.55480979683e-17
0.809 1.1735 4.28554439653e-17
0.809 1.1765 3.33366239186e-17
0.809 1.1795 2.61518926484e-17
0.809 1.1825 2.06926622242e-17
0.809 1.1855 1.6512337636e-17
0.809 1.1885 1.32848995232e-17
0.809 1.1915 1.07794136974e-17
0.809 1.1945 8.81708025623e-18
0.809 1.1975 7.26378918875e-18
0.815 0.8015 2.37687803949e-23
0.815 0.8045 2.3083053532e-23
0.815 0.8075 2.27348726774e-23
0.815 0.8105 2.27003331813e-23
0.815 0.8135 2.29676532926e-23
0.815 0.8165 2.35827543369e-23
0.815 0.8195 2.46005350566e-23
0.815 0.8225 2.60381296694e-23
0.815 0.8255 2.80121202467e-23
0.815 0.8285 3.06436363748e-23
0.815 0.8315 3.39712109942e-23
0.815 0.8345 3.82576353548e-23
0.815 0.8375 4.37967340691e-23
0.815 0.8405 5.09418598237e-23
0.815 0.8435 6.03124169721e-23
0.815 0.8465 7.26572158803e-23
0.815 0.8495 8.89282429436e-23
0.815 0.8525 1.10495926273e-22
0.815 0.8555 1.39563623046e-22
0.815 0.8585 1.7944298048e-22
0.815 0.8615 2.34861344702e-22
0.815 0.8645 3.12664646262e-22
0.815 0.8675 4.23464825075e-22
0.815 0.8705 5.82750469728e-22
0.815 0.8735 8.14567510942e-22
0.815 0.8765 1.15906691057e-21
0.815 0.8795 1.6752340921e-21
0.815 0.8825 2.46728914673e-21
0.815 0.8855 3.70517194837e-21
0.815 0.8885 5.63815970591e-21
0.815 0.8915 8.68607754352e-21
0.815 0.8945 1.36160568559e-20
0.815 0.8975 2.17316979881e-20
0.815 0.9005 3.52512593897e-20
0.815 0.9035 5.80729746889e-20
0.815 0.9065 9.68732884096e-20
0.815 0.9095 1.63193675708e-19
0.815 0.9125 2.78950542613e-19
0.815 0.9155 4.84831948758e-19
0.815 0.9185 8.51778549389e-19
0.815 0.9215 1.50931143197e-18
0.815 0.9245 2.70274579943e-18
0.815 0.9275 4.88644881031e-18
0.815 0.9305 8.89582914504e-18
0.815 0.9335 1.62266606718e-17
0.815 0.9365 2.98673895441e-17
0.815 0.9395 5.56200056565e-17
0.815 0.9425 1.02940207711e-16
0.815 0.9455 1.90283337624e-16
0.815 0.9485 3.52806241571e-16
0.815 0.9515 6.51854448498e-16
0.815 0.9545 1.20361121508e-15
0.815 0.9575 2.20839105908e-15
0.815 0.9605 4.02476709147e-15
0.815 0.9635 7.25842915959e-15
0.815 0.9665 1.29356925861e-14
0.815 0.9695 2.2853202655e-14
0.815 0.9725 3.99093842738e-14
0.815 0.9755 6.85133911377e-14
0.815 0.9785 1.15603566359e-13
0.815 0.9815 1.91476609905e-13
0.815 0.9845 3.12044183939e-13
0.815 0.9875 4.97639280426e-13
0.815 0.9905 7.74489995551e-13
0.815 0.9935 1.18105591001e-12
0.815 0.9965 1.76015408487e-12
0.815 0.9995 2.54894170261e-12
0.815 1.0025 3.60274005014e-12
0.815 1.0055 4.96728176214e-12
0.815 1.0085 6.64418200617e-12
0.815 1.0115 8.65074379052e-12
0.815 1.0145 1.09580494484e-11
0.815 1.0175 1.34557102128e-11
0.815 1.0205 1.60740324534e-11
0.815 1.0235 1.86490268153e-11
0.815 1.0265 2.1031799541e-11
0.815 1.0295 2.29893265113e-11
0.815 1.0325 2.44074811153e-11
0.815 1.0355 2.52063544411e-11
0.815 1.0385 2.53079224654e-11
0.815 1.0415 2.46744857295e-11
0.815 1.0445 2.35210003506e-11
0.815 1.0475 2.17627067555e-11
0.815 1.0505 1.95333743431e-11
0.815 1.0535 1.71885900076e-11
0.815 1.0565 1.47823182832e-11
0.815 1.0595 1.24093242626e-11
0.815 1.0625 1.01917560203e-11
0.815 1.0655 8.18092296732e-12
0.815 1.0685 6.43899417808e-12
0.815 1.0715 4.98336118213e-12
0.815 1.0745 3.79711728864e-12
0.815 1.0775 2.8421312725e-12
0.815 1.0805 2.09263126949e-12
0.815 1.0835 1.52318700455e-12
0.815 1.0865 1.09701260465e-12
0.815 1.0895 7.79338425053e-13
0.815 1.0925 5.47558016903e-13
