0.803 0.8015 125.68460198
0.803 0.8045 125.475468269
0.803 0.8075 125.282717652
0.803 0.8105 125.073707795
0.803 0.8135 124.815699918
0.803 0.8165 124.559763303
0.803 0.8195 124.283964028
0.803 0.8225 123.960912133
0.803 0.8255 123.62223582
0.803 0.8285 123.268476553
0.803 0.8315 122.814379789
0.803 0.8345 122.325282948
0.803 0.8375 121.883476393
0.803 0.8405 121.434423931
0.803 0.8435 120.951218774
0.803 0.8465 120.417912188
0.803 0.8495 119.891810473
0.803 0.8525 119.331355952
0.803 0.8555 118.726761087
0.803 0.8585 118.112420575
0.803 0.8615 117.439960617
0.803 0.8645 116.755695866
0.803 0.8675 116.062755361
0.803 0.8705 115.33088943
0.803 0.8735 114.573963681
0.803 0.8765 113.77194757
0.803 0.8795 112.961417152
0.803 0.8825 112.10988386
0.803 0.8855 111.251900605
0.803 0.8885 110.344210775
0.803 0.8915 109.423880844
0.803 0.8945 108.459216145
0.803 0.8975 107.487483646
0.803 0.9005 106.4840607
0.803 0.9035 105.474360082
0.803 0.9065 104.412328929
0.803 0.9095 103.333039925
0.803 0.9125 102.247149378
0.803 0.9155 101.129341729
0.803 0.9185 99.9890287181
0.803 0.9215 98.8386671144
0.803 0.9245 97.6718947233
0.803 0.9275 96.4897672447
0.803 0.9305 95.2910499671
0.803 0.9335 94.0828540988
0.803 0.9365 92.8642085834
0.803 0.9395 91.6430184963
0.803 0.9425 90.4225463419
0.803 0.9455 89.1858074253
0.803 0.9485 87.9505152419
0.803 0.9515 86.7156265584
0.803 0.9545 85.4915624831
0.803 0.9575 84.2696882083
0.803 0.9605 83.0623784039
0.803 0.9635 81.8636430282
0.803 0.9665 80.6819817954
0.803 0.9695 79.5127394976
0.803 0.9725 78.3744948478
0.803 0.9755 77.2571053138
0.803 0.9785 76.1705598972
0.803 0.9815 75.1078136266
0.803 0.9845 74.0837049569
0.803 0.9875 73.0943920699
0.803 0.9905 72.1411789482
0.803 0.9935 71.2345935007
0.803 0.9965 70.3638055334
0.803 0.9995 69.5507483818
0.803 1.0025 68.7788264161
0.803 1.0055 68.0601024342
0.803 1.0085 67.3965664191
0.803 1.0115 66.7864135656
0.803 1.0145 66.2292312414
0.803 1.0175 65.731896974
0.803 1.0205 65.2950514208
0.803 1.0235 64.917927662
0.803 1.0265 64.6012462809
0.803 1.0295 64.3371780923
